VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=3484.333
phase,name=create_network,time_us=281.792
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=720x4
buffer,kind=input,index=0,bytes=2880
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=5440x1
buffer,kind=input,index=1,bytes=5440
tensor,kind=output,index=0,format=8,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=215.292
phase,name=prepare,time_us=97.250
iteration,index=0,kind=first,h2d_us=19.750,run_us=326.084,d2h_us=3.125,device_profile_status=0,device_us=197,cycles=184494,repeat_equal=1
iteration,index=1,kind=steady,h2d_us=6.709,run_us=246.042,d2h_us=2.500,device_profile_status=0,device_us=192,cycles=184496,repeat_equal=1
iteration,index=2,kind=steady,h2d_us=5.209,run_us=241.708,d2h_us=2.334,device_profile_status=0,device_us=191,cycles=184323,repeat_equal=1
iteration,index=3,kind=steady,h2d_us=5.083,run_us=241.917,d2h_us=2.458,device_profile_status=0,device_us=192,cycles=185474,repeat_equal=1
iteration,index=4,kind=steady,h2d_us=4.958,run_us=240.042,d2h_us=2.333,device_profile_status=0,device_us=191,cycles=184506,repeat_equal=1
iteration,index=5,kind=steady,h2d_us=4.791,run_us=240.792,d2h_us=2.417,device_profile_status=0,device_us=190,cycles=184214,repeat_equal=1
iteration,index=6,kind=steady,h2d_us=4.833,run_us=240.417,d2h_us=2.333,device_profile_status=0,device_us=191,cycles=184660,repeat_equal=1
iteration,index=7,kind=steady,h2d_us=4.958,run_us=240.166,d2h_us=2.458,device_profile_status=0,device_us=191,cycles=184415,repeat_equal=1
iteration,index=8,kind=steady,h2d_us=4.875,run_us=240.083,d2h_us=2.417,device_profile_status=0,device_us=191,cycles=184351,repeat_equal=1
iteration,index=9,kind=steady,h2d_us=4.917,run_us=240.542,d2h_us=2.291,device_profile_status=0,device_us=190,cycles=183988,repeat_equal=1
iteration,index=10,kind=steady,h2d_us=4.875,run_us=243.459,d2h_us=2.416,device_profile_status=0,device_us=194,cycles=186846,repeat_equal=1
iteration,index=11,kind=steady,h2d_us=4.875,run_us=241.416,d2h_us=2.542,device_profile_status=0,device_us=192,cycles=185581,repeat_equal=1
iteration,index=12,kind=steady,h2d_us=4.959,run_us=251.208,d2h_us=2.625,device_profile_status=0,device_us=199,cycles=185072,repeat_equal=1
iteration,index=13,kind=steady,h2d_us=5.500,run_us=246.292,d2h_us=2.416,device_profile_status=0,device_us=193,cycles=185569,repeat_equal=1
iteration,index=14,kind=steady,h2d_us=4.875,run_us=242.833,d2h_us=2.333,device_profile_status=0,device_us=193,cycles=185981,repeat_equal=1
iteration,index=15,kind=steady,h2d_us=4.833,run_us=240.875,d2h_us=2.333,device_profile_status=0,device_us=191,cycles=184935,repeat_equal=1
iteration,index=16,kind=steady,h2d_us=5.000,run_us=241.125,d2h_us=2.458,device_profile_status=0,device_us=191,cycles=184489,repeat_equal=1
iteration,index=17,kind=steady,h2d_us=5.125,run_us=240.541,d2h_us=2.500,device_profile_status=0,device_us=191,cycles=184550,repeat_equal=1
iteration,index=18,kind=steady,h2d_us=4.875,run_us=239.833,d2h_us=2.417,device_profile_status=0,device_us=191,cycles=184320,repeat_equal=1
iteration,index=19,kind=steady,h2d_us=4.875,run_us=239.792,d2h_us=2.458,device_profile_status=0,device_us=190,cycles=184252,repeat_equal=1
iteration,index=20,kind=steady,h2d_us=4.833,run_us=240.333,d2h_us=2.333,device_profile_status=0,device_us=190,cycles=184109,repeat_equal=1
iteration,index=21,kind=steady,h2d_us=4.916,run_us=240.709,d2h_us=2.459,device_profile_status=0,device_us=191,cycles=184802,repeat_equal=1
iteration,index=22,kind=steady,h2d_us=5.000,run_us=241.166,d2h_us=2.334,device_profile_status=0,device_us=191,cycles=185514,repeat_equal=1
iteration,index=23,kind=steady,h2d_us=4.833,run_us=240.416,d2h_us=2.333,device_profile_status=0,device_us=192,cycles=184746,repeat_equal=1
iteration,index=24,kind=steady,h2d_us=4.792,run_us=240.792,d2h_us=2.458,device_profile_status=0,device_us=191,cycles=184602,repeat_equal=1
iteration,index=25,kind=steady,h2d_us=4.916,run_us=239.291,d2h_us=2.416,device_profile_status=0,device_us=190,cycles=183950,repeat_equal=1
iteration,index=26,kind=steady,h2d_us=5.500,run_us=240.708,d2h_us=2.584,device_profile_status=0,device_us=191,cycles=183980,repeat_equal=1
iteration,index=27,kind=steady,h2d_us=4.917,run_us=258.292,d2h_us=2.792,device_profile_status=0,device_us=191,cycles=184465,repeat_equal=1
iteration,index=28,kind=steady,h2d_us=5.500,run_us=245.541,d2h_us=2.417,device_profile_status=0,device_us=192,cycles=184796,repeat_equal=1
iteration,index=29,kind=steady,h2d_us=4.875,run_us=240.541,d2h_us=2.417,device_profile_status=0,device_us=191,cycles=184370,repeat_equal=1
iteration,index=30,kind=steady,h2d_us=4.875,run_us=240.250,d2h_us=2.833,device_profile_status=0,device_us=191,cycles=184508,repeat_equal=1
iteration,index=31,kind=steady,h2d_us=4.875,run_us=239.750,d2h_us=2.542,device_profile_status=0,device_us=191,cycles=184524,repeat_equal=1
iteration,index=32,kind=steady,h2d_us=4.833,run_us=241.083,d2h_us=2.416,device_profile_status=0,device_us=191,cycles=184538,repeat_equal=1
iteration,index=33,kind=steady,h2d_us=4.833,run_us=240.917,d2h_us=2.333,device_profile_status=0,device_us=191,cycles=184861,repeat_equal=1
iteration,index=34,kind=steady,h2d_us=4.875,run_us=240.042,d2h_us=2.375,device_profile_status=0,device_us=190,cycles=184243,repeat_equal=1
iteration,index=35,kind=steady,h2d_us=4.792,run_us=239.459,d2h_us=2.416,device_profile_status=0,device_us=191,cycles=184248,repeat_equal=1
iteration,index=36,kind=steady,h2d_us=4.958,run_us=240.875,d2h_us=2.917,device_profile_status=0,device_us=190,cycles=184451,repeat_equal=1
iteration,index=37,kind=steady,h2d_us=5.208,run_us=241.167,d2h_us=2.375,device_profile_status=0,device_us=191,cycles=184313,repeat_equal=1
iteration,index=38,kind=steady,h2d_us=5.000,run_us=240.625,d2h_us=2.500,device_profile_status=0,device_us=191,cycles=184683,repeat_equal=1
iteration,index=39,kind=steady,h2d_us=4.917,run_us=240.000,d2h_us=2.416,device_profile_status=0,device_us=190,cycles=184117,repeat_equal=1
iteration,index=40,kind=steady,h2d_us=5.000,run_us=241.125,d2h_us=2.500,device_profile_status=0,device_us=191,cycles=184561,repeat_equal=1
iteration,index=41,kind=steady,h2d_us=4.875,run_us=241.083,d2h_us=2.500,device_profile_status=0,device_us=191,cycles=184763,repeat_equal=1
iteration,index=42,kind=steady,h2d_us=4.834,run_us=239.708,d2h_us=2.417,device_profile_status=0,device_us=191,cycles=183981,repeat_equal=1
iteration,index=43,kind=steady,h2d_us=4.834,run_us=252.000,d2h_us=2.625,device_profile_status=0,device_us=192,cycles=184721,repeat_equal=1
iteration,index=44,kind=steady,h2d_us=5.208,run_us=242.833,d2h_us=2.459,device_profile_status=0,device_us=191,cycles=184892,repeat_equal=1
iteration,index=45,kind=steady,h2d_us=4.833,run_us=240.250,d2h_us=2.333,device_profile_status=0,device_us=191,cycles=184428,repeat_equal=1
iteration,index=46,kind=steady,h2d_us=4.916,run_us=239.833,d2h_us=2.459,device_profile_status=0,device_us=191,cycles=184178,repeat_equal=1
iteration,index=47,kind=steady,h2d_us=4.791,run_us=240.041,d2h_us=2.459,device_profile_status=0,device_us=191,cycles=184560,repeat_equal=1
iteration,index=48,kind=steady,h2d_us=4.958,run_us=240.500,d2h_us=2.416,device_profile_status=0,device_us=190,cycles=184110,repeat_equal=1
iteration,index=49,kind=steady,h2d_us=4.959,run_us=240.167,d2h_us=2.541,device_profile_status=0,device_us=191,cycles=184454,repeat_equal=1
iteration,index=50,kind=steady,h2d_us=4.833,run_us=239.625,d2h_us=2.417,device_profile_status=0,device_us=191,cycles=183990,repeat_equal=1
iteration,index=51,kind=steady,h2d_us=4.958,run_us=239.459,d2h_us=2.750,device_profile_status=0,device_us=190,cycles=184330,repeat_equal=1
iteration,index=52,kind=steady,h2d_us=4.958,run_us=240.750,d2h_us=2.375,device_profile_status=0,device_us=190,cycles=184061,repeat_equal=1
iteration,index=53,kind=steady,h2d_us=5.000,run_us=241.250,d2h_us=2.416,device_profile_status=0,device_us=192,cycles=185958,repeat_equal=1
iteration,index=54,kind=steady,h2d_us=4.833,run_us=239.708,d2h_us=2.292,device_profile_status=0,device_us=191,cycles=184554,repeat_equal=1
iteration,index=55,kind=steady,h2d_us=4.791,run_us=240.084,d2h_us=2.375,device_profile_status=0,device_us=190,cycles=184492,repeat_equal=1
iteration,index=56,kind=steady,h2d_us=5.500,run_us=242.500,d2h_us=2.416,device_profile_status=0,device_us=191,cycles=184828,repeat_equal=1
iteration,index=57,kind=steady,h2d_us=4.958,run_us=240.917,d2h_us=2.417,device_profile_status=0,device_us=190,cycles=184485,repeat_equal=1
iteration,index=58,kind=steady,h2d_us=5.083,run_us=245.125,d2h_us=2.500,device_profile_status=0,device_us=193,cycles=186191,repeat_equal=1
iteration,index=59,kind=steady,h2d_us=5.084,run_us=241.833,d2h_us=2.375,device_profile_status=0,device_us=191,cycles=184126,repeat_equal=1
iteration,index=60,kind=steady,h2d_us=5.041,run_us=243.208,d2h_us=2.708,device_profile_status=0,device_us=193,cycles=185869,repeat_equal=1
iteration,index=61,kind=steady,h2d_us=4.750,run_us=242.208,d2h_us=2.417,device_profile_status=0,device_us=192,cycles=185996,repeat_equal=1
iteration,index=62,kind=steady,h2d_us=4.958,run_us=239.417,d2h_us=2.542,device_profile_status=0,device_us=191,cycles=183865,repeat_equal=1
iteration,index=63,kind=steady,h2d_us=4.917,run_us=239.750,d2h_us=2.333,device_profile_status=0,device_us=190,cycles=184053,repeat_equal=1
iteration,index=64,kind=steady,h2d_us=4.875,run_us=241.042,d2h_us=2.375,device_profile_status=0,device_us=191,cycles=184445,repeat_equal=1
iteration,index=65,kind=steady,h2d_us=4.959,run_us=239.708,d2h_us=2.833,device_profile_status=0,device_us=191,cycles=184104,repeat_equal=1
iteration,index=66,kind=steady,h2d_us=4.958,run_us=239.708,d2h_us=2.625,device_profile_status=0,device_us=191,cycles=184274,repeat_equal=1
iteration,index=67,kind=steady,h2d_us=5.041,run_us=239.667,d2h_us=2.542,device_profile_status=0,device_us=190,cycles=184156,repeat_equal=1
iteration,index=68,kind=steady,h2d_us=4.959,run_us=240.083,d2h_us=2.458,device_profile_status=0,device_us=191,cycles=184207,repeat_equal=1
iteration,index=69,kind=steady,h2d_us=4.959,run_us=240.875,d2h_us=2.583,device_profile_status=0,device_us=192,cycles=185566,repeat_equal=1
iteration,index=70,kind=steady,h2d_us=4.792,run_us=240.959,d2h_us=2.375,device_profile_status=0,device_us=192,cycles=184760,repeat_equal=1
iteration,index=71,kind=steady,h2d_us=4.875,run_us=239.625,d2h_us=2.375,device_profile_status=0,device_us=190,cycles=184194,repeat_equal=1
iteration,index=72,kind=steady,h2d_us=4.916,run_us=240.792,d2h_us=2.458,device_profile_status=0,device_us=191,cycles=184604,repeat_equal=1
iteration,index=73,kind=steady,h2d_us=5.000,run_us=254.458,d2h_us=5.667,device_profile_status=0,device_us=192,cycles=185453,repeat_equal=1
iteration,index=74,kind=steady,h2d_us=5.500,run_us=249.125,d2h_us=1.750,device_profile_status=0,device_us=192,cycles=184875,repeat_equal=1
iteration,index=75,kind=steady,h2d_us=4.458,run_us=238.792,d2h_us=1.875,device_profile_status=0,device_us=191,cycles=184875,repeat_equal=1
