VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=5528.375
phase,name=create_network,time_us=628.583
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=720x4
buffer,kind=input,index=0,bytes=2880
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=5440x1
buffer,kind=input,index=1,bytes=5440
tensor,kind=output,index=0,format=8,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=632.500
phase,name=prepare,time_us=264.917
iteration,index=0,kind=first,h2d_us=53.875,run_us=432.333,d2h_us=5.084,device_profile_status=0,device_us=217,cycles=186274,repeat_equal=1
iteration,index=1,kind=steady,h2d_us=4.583,run_us=319.125,d2h_us=1.166,device_profile_status=0,device_us=212,cycles=187537,repeat_equal=1
iteration,index=2,kind=steady,h2d_us=3.292,run_us=311.500,d2h_us=1.084,device_profile_status=0,device_us=211,cycles=188942,repeat_equal=1
iteration,index=3,kind=steady,h2d_us=3.084,run_us=290.250,d2h_us=1.000,device_profile_status=0,device_us=206,cycles=186027,repeat_equal=1
iteration,index=4,kind=steady,h2d_us=3.083,run_us=289.250,d2h_us=1.167,device_profile_status=0,device_us=206,cycles=184977,repeat_equal=1
iteration,index=5,kind=steady,h2d_us=3.167,run_us=289.917,d2h_us=0.959,device_profile_status=0,device_us=206,cycles=185331,repeat_equal=1
iteration,index=6,kind=steady,h2d_us=3.042,run_us=293.833,d2h_us=0.958,device_profile_status=0,device_us=205,cycles=184960,repeat_equal=1
iteration,index=7,kind=steady,h2d_us=3.083,run_us=295.625,d2h_us=0.958,device_profile_status=0,device_us=207,cycles=186405,repeat_equal=1
iteration,index=8,kind=steady,h2d_us=3.042,run_us=295.250,d2h_us=1.041,device_profile_status=0,device_us=206,cycles=185880,repeat_equal=1
iteration,index=9,kind=steady,h2d_us=3.084,run_us=293.292,d2h_us=0.958,device_profile_status=0,device_us=205,cycles=184962,repeat_equal=1
iteration,index=10,kind=steady,h2d_us=3.083,run_us=293.875,d2h_us=1.250,device_profile_status=0,device_us=206,cycles=185201,repeat_equal=1
iteration,index=11,kind=steady,h2d_us=3.041,run_us=293.958,d2h_us=0.959,device_profile_status=0,device_us=206,cycles=185437,repeat_equal=1
iteration,index=12,kind=steady,h2d_us=3.042,run_us=294.584,d2h_us=0.959,device_profile_status=0,device_us=206,cycles=184913,repeat_equal=1
iteration,index=13,kind=steady,h2d_us=3.042,run_us=292.750,d2h_us=0.916,device_profile_status=0,device_us=204,cycles=185091,repeat_equal=1
iteration,index=14,kind=steady,h2d_us=3.084,run_us=299.000,d2h_us=1.000,device_profile_status=0,device_us=209,cycles=187165,repeat_equal=1
iteration,index=15,kind=steady,h2d_us=3.084,run_us=293.208,d2h_us=1.000,device_profile_status=0,device_us=207,cycles=185329,repeat_equal=1
iteration,index=16,kind=steady,h2d_us=3.125,run_us=294.042,d2h_us=1.000,device_profile_status=0,device_us=207,cycles=186625,repeat_equal=1
iteration,index=17,kind=steady,h2d_us=3.041,run_us=296.958,d2h_us=0.958,device_profile_status=0,device_us=205,cycles=184594,repeat_equal=1
iteration,index=18,kind=steady,h2d_us=3.042,run_us=294.833,d2h_us=0.958,device_profile_status=0,device_us=206,cycles=185084,repeat_equal=1
iteration,index=19,kind=steady,h2d_us=3.041,run_us=293.041,d2h_us=0.916,device_profile_status=0,device_us=205,cycles=184814,repeat_equal=1
iteration,index=20,kind=steady,h2d_us=3.042,run_us=299.208,d2h_us=1.000,device_profile_status=0,device_us=212,cycles=187805,repeat_equal=1
iteration,index=21,kind=steady,h2d_us=3.083,run_us=313.250,d2h_us=0.875,device_profile_status=0,device_us=211,cycles=184492,repeat_equal=1
iteration,index=22,kind=steady,h2d_us=3.041,run_us=309.916,d2h_us=0.916,device_profile_status=0,device_us=212,cycles=185459,repeat_equal=1
iteration,index=23,kind=steady,h2d_us=3.041,run_us=315.708,d2h_us=1.000,device_profile_status=0,device_us=214,cycles=185657,repeat_equal=1
iteration,index=24,kind=steady,h2d_us=3.083,run_us=306.833,d2h_us=1.250,device_profile_status=0,device_us=209,cycles=185317,repeat_equal=1
iteration,index=25,kind=steady,h2d_us=3.083,run_us=292.959,d2h_us=0.959,device_profile_status=0,device_us=206,cycles=185004,repeat_equal=1
iteration,index=26,kind=steady,h2d_us=3.750,run_us=303.916,d2h_us=1.000,device_profile_status=0,device_us=205,cycles=184631,repeat_equal=1
iteration,index=27,kind=steady,h2d_us=3.083,run_us=293.833,d2h_us=1.083,device_profile_status=0,device_us=210,cycles=186656,repeat_equal=1
iteration,index=28,kind=steady,h2d_us=3.166,run_us=290.125,d2h_us=0.958,device_profile_status=0,device_us=205,cycles=184960,repeat_equal=1
iteration,index=29,kind=steady,h2d_us=3.041,run_us=289.375,d2h_us=1.000,device_profile_status=0,device_us=205,cycles=185092,repeat_equal=1
iteration,index=30,kind=steady,h2d_us=3.000,run_us=289.125,d2h_us=0.958,device_profile_status=0,device_us=205,cycles=184854,repeat_equal=1
iteration,index=31,kind=steady,h2d_us=3.042,run_us=289.500,d2h_us=0.916,device_profile_status=0,device_us=206,cycles=185195,repeat_equal=1
iteration,index=32,kind=steady,h2d_us=3.084,run_us=288.625,d2h_us=0.959,device_profile_status=0,device_us=205,cycles=184813,repeat_equal=1
iteration,index=33,kind=steady,h2d_us=3.042,run_us=288.333,d2h_us=0.958,device_profile_status=0,device_us=204,cycles=184687,repeat_equal=1
iteration,index=34,kind=steady,h2d_us=3.042,run_us=288.459,d2h_us=0.917,device_profile_status=0,device_us=205,cycles=184684,repeat_equal=1
iteration,index=35,kind=steady,h2d_us=3.041,run_us=288.083,d2h_us=1.000,device_profile_status=0,device_us=204,cycles=185094,repeat_equal=1
iteration,index=36,kind=steady,h2d_us=3.042,run_us=290.041,d2h_us=1.208,device_profile_status=0,device_us=206,cycles=185835,repeat_equal=1
iteration,index=37,kind=steady,h2d_us=3.083,run_us=289.125,d2h_us=0.917,device_profile_status=0,device_us=205,cycles=185621,repeat_equal=1
iteration,index=38,kind=steady,h2d_us=3.000,run_us=290.291,d2h_us=1.000,device_profile_status=0,device_us=205,cycles=185200,repeat_equal=1
iteration,index=39,kind=steady,h2d_us=3.042,run_us=288.375,d2h_us=1.000,device_profile_status=0,device_us=204,cycles=184841,repeat_equal=1
iteration,index=40,kind=steady,h2d_us=3.041,run_us=391.916,d2h_us=0.917,device_profile_status=0,device_us=305,cycles=185420,repeat_equal=1
iteration,index=41,kind=steady,h2d_us=3.167,run_us=312.625,d2h_us=0.875,device_profile_status=0,device_us=210,cycles=184690,repeat_equal=1
