VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=3558.542
phase,name=create_network,time_us=291.791
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=18x4
buffer,kind=input,index=0,bytes=72
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=136x1
buffer,kind=input,index=1,bytes=136
tensor,kind=output,index=0,format=8,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=199.208
phase,name=prepare,time_us=95.500
iteration,index=0,kind=first,h2d_us=21.333,run_us=161.792,d2h_us=3.541,device_profile_status=0,device_us=20,cycles=4794,repeat_equal=1
iteration,index=1,kind=steady,h2d_us=1.750,run_us=58.917,d2h_us=1.042,device_profile_status=0,device_us=12,cycles=4906,repeat_equal=1
iteration,index=2,kind=steady,h2d_us=1.291,run_us=51.042,d2h_us=0.875,device_profile_status=0,device_us=11,cycles=4896,repeat_equal=1
iteration,index=3,kind=steady,h2d_us=1.250,run_us=50.166,d2h_us=1.041,device_profile_status=0,device_us=11,cycles=5298,repeat_equal=1
iteration,index=4,kind=steady,h2d_us=1.208,run_us=49.833,d2h_us=0.834,device_profile_status=0,device_us=10,cycles=4652,repeat_equal=1
iteration,index=5,kind=steady,h2d_us=1.250,run_us=68.166,d2h_us=0.750,device_profile_status=0,device_us=21,cycles=4773,repeat_equal=1
iteration,index=6,kind=steady,h2d_us=1.209,run_us=59.750,d2h_us=0.833,device_profile_status=0,device_us=13,cycles=4938,repeat_equal=1
iteration,index=7,kind=steady,h2d_us=1.208,run_us=59.584,d2h_us=0.750,device_profile_status=0,device_us=17,cycles=4758,repeat_equal=1
iteration,index=8,kind=steady,h2d_us=1.209,run_us=53.125,d2h_us=0.833,device_profile_status=0,device_us=13,cycles=4545,repeat_equal=1
iteration,index=9,kind=steady,h2d_us=1.208,run_us=142.125,d2h_us=6.542,device_profile_status=0,device_us=10,cycles=4752,repeat_equal=1
iteration,index=10,kind=steady,h2d_us=3.625,run_us=76.042,d2h_us=2.667,device_profile_status=0,device_us=13,cycles=4946,repeat_equal=1
iteration,index=11,kind=steady,h2d_us=3.042,run_us=70.042,d2h_us=2.292,device_profile_status=0,device_us=10,cycles=4998,repeat_equal=1
iteration,index=12,kind=steady,h2d_us=3.125,run_us=68.042,d2h_us=2.167,device_profile_status=0,device_us=15,cycles=4705,repeat_equal=1
iteration,index=13,kind=steady,h2d_us=2.875,run_us=69.750,d2h_us=2.542,device_profile_status=0,device_us=15,cycles=4650,repeat_equal=1
iteration,index=14,kind=steady,h2d_us=2.958,run_us=59.166,d2h_us=2.291,device_profile_status=0,device_us=10,cycles=5005,repeat_equal=1
