VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=3721.166
phase,name=create_network,time_us=232.334
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=18x4
buffer,kind=input,index=0,bytes=72
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=136x1
buffer,kind=input,index=1,bytes=136
tensor,kind=output,index=0,format=8,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=192.167
phase,name=prepare,time_us=95.375
iteration,index=0,kind=first,h2d_us=14.500,run_us=195.875,d2h_us=3.084,device_profile_status=0,device_us=31,cycles=4991,repeat_equal=1
iteration,index=1,kind=steady,h2d_us=3.375,run_us=122.750,d2h_us=3.583,device_profile_status=0,device_us=25,cycles=4410,repeat_equal=1
iteration,index=2,kind=steady,h2d_us=3.375,run_us=116.417,d2h_us=11.208,device_profile_status=0,device_us=23,cycles=4936,repeat_equal=1
iteration,index=3,kind=steady,h2d_us=3.208,run_us=68.625,d2h_us=2.500,device_profile_status=0,device_us=12,cycles=4801,repeat_equal=1
iteration,index=4,kind=steady,h2d_us=3.208,run_us=62.625,d2h_us=2.417,device_profile_status=0,device_us=12,cycles=4442,repeat_equal=1
iteration,index=5,kind=steady,h2d_us=3.167,run_us=61.625,d2h_us=2.375,device_profile_status=0,device_us=13,cycles=4478,repeat_equal=1
iteration,index=6,kind=steady,h2d_us=2.875,run_us=60.458,d2h_us=2.333,device_profile_status=0,device_us=12,cycles=4475,repeat_equal=1
iteration,index=7,kind=steady,h2d_us=3.500,run_us=61.084,d2h_us=2.416,device_profile_status=0,device_us=12,cycles=4653,repeat_equal=1
iteration,index=8,kind=steady,h2d_us=3.167,run_us=61.333,d2h_us=2.709,device_profile_status=0,device_us=12,cycles=4545,repeat_equal=1
iteration,index=9,kind=steady,h2d_us=3.042,run_us=62.292,d2h_us=2.291,device_profile_status=0,device_us=12,cycles=4395,repeat_equal=1
iteration,index=10,kind=steady,h2d_us=3.000,run_us=61.292,d2h_us=2.291,device_profile_status=0,device_us=12,cycles=4501,repeat_equal=1
iteration,index=11,kind=steady,h2d_us=3.000,run_us=60.709,d2h_us=2.291,device_profile_status=0,device_us=12,cycles=4416,repeat_equal=1
iteration,index=12,kind=steady,h2d_us=3.125,run_us=61.541,d2h_us=2.250,device_profile_status=0,device_us=13,cycles=4796,repeat_equal=1
iteration,index=13,kind=steady,h2d_us=2.917,run_us=61.042,d2h_us=2.292,device_profile_status=0,device_us=12,cycles=4762,repeat_equal=1
iteration,index=14,kind=steady,h2d_us=2.958,run_us=61.041,d2h_us=2.125,device_profile_status=0,device_us=12,cycles=4760,repeat_equal=1
iteration,index=15,kind=steady,h2d_us=2.834,run_us=60.792,d2h_us=2.208,device_profile_status=0,device_us=13,cycles=4953,repeat_equal=1
iteration,index=16,kind=steady,h2d_us=3.042,run_us=60.542,d2h_us=2.583,device_profile_status=0,device_us=12,cycles=4684,repeat_equal=1
iteration,index=17,kind=steady,h2d_us=2.959,run_us=60.958,d2h_us=2.125,device_profile_status=0,device_us=13,cycles=4985,repeat_equal=1
iteration,index=18,kind=steady,h2d_us=3.000,run_us=60.625,d2h_us=2.334,device_profile_status=0,device_us=12,cycles=4372,repeat_equal=1
iteration,index=19,kind=steady,h2d_us=3.041,run_us=60.833,d2h_us=2.250,device_profile_status=0,device_us=12,cycles=4704,repeat_equal=1
iteration,index=20,kind=steady,h2d_us=3.042,run_us=60.500,d2h_us=2.334,device_profile_status=0,device_us=12,cycles=4869,repeat_equal=1
iteration,index=21,kind=steady,h2d_us=3.000,run_us=60.667,d2h_us=2.375,device_profile_status=0,device_us=12,cycles=4634,repeat_equal=1
iteration,index=22,kind=steady,h2d_us=3.000,run_us=62.292,d2h_us=2.291,device_profile_status=0,device_us=13,cycles=4826,repeat_equal=1
iteration,index=23,kind=steady,h2d_us=3.000,run_us=60.875,d2h_us=2.667,device_profile_status=0,device_us=12,cycles=4851,repeat_equal=1
iteration,index=24,kind=steady,h2d_us=2.875,run_us=61.208,d2h_us=2.375,device_profile_status=0,device_us=13,cycles=4640,repeat_equal=1
iteration,index=25,kind=steady,h2d_us=3.042,run_us=60.833,d2h_us=2.291,device_profile_status=0,device_us=12,cycles=4376,repeat_equal=1
iteration,index=26,kind=steady,h2d_us=3.042,run_us=60.875,d2h_us=2.334,device_profile_status=0,device_us=12,cycles=4815,repeat_equal=1
iteration,index=27,kind=steady,h2d_us=3.000,run_us=60.791,d2h_us=2.417,device_profile_status=0,device_us=13,cycles=4766,repeat_equal=1
iteration,index=28,kind=steady,h2d_us=3.000,run_us=102.625,d2h_us=2.959,device_profile_status=0,device_us=13,cycles=4921,repeat_equal=1
iteration,index=29,kind=steady,h2d_us=3.292,run_us=67.084,d2h_us=2.500,device_profile_status=0,device_us=13,cycles=4785,repeat_equal=1
iteration,index=30,kind=steady,h2d_us=3.125,run_us=70.083,d2h_us=2.458,device_profile_status=0,device_us=12,cycles=4785,repeat_equal=1
iteration,index=31,kind=steady,h2d_us=3.083,run_us=64.083,d2h_us=2.375,device_profile_status=0,device_us=13,cycles=4372,repeat_equal=1
iteration,index=32,kind=steady,h2d_us=2.958,run_us=62.750,d2h_us=2.250,device_profile_status=0,device_us=12,cycles=4727,repeat_equal=1
iteration,index=33,kind=steady,h2d_us=3.000,run_us=61.375,d2h_us=2.375,device_profile_status=0,device_us=13,cycles=4757,repeat_equal=1
iteration,index=34,kind=steady,h2d_us=3.125,run_us=63.292,d2h_us=2.333,device_profile_status=0,device_us=12,cycles=4558,repeat_equal=1
iteration,index=35,kind=steady,h2d_us=3.084,run_us=61.000,d2h_us=2.375,device_profile_status=0,device_us=12,cycles=4409,repeat_equal=1
iteration,index=36,kind=steady,h2d_us=2.958,run_us=60.584,d2h_us=2.375,device_profile_status=0,device_us=12,cycles=4540,repeat_equal=1
iteration,index=37,kind=steady,h2d_us=2.875,run_us=60.750,d2h_us=2.125,device_profile_status=0,device_us=13,cycles=4547,repeat_equal=1
iteration,index=38,kind=steady,h2d_us=2.958,run_us=61.041,d2h_us=2.333,device_profile_status=0,device_us=12,cycles=4749,repeat_equal=1
iteration,index=39,kind=steady,h2d_us=3.000,run_us=61.083,d2h_us=2.292,device_profile_status=0,device_us=12,cycles=4381,repeat_equal=1
iteration,index=40,kind=steady,h2d_us=3.125,run_us=60.584,d2h_us=2.291,device_profile_status=0,device_us=12,cycles=4698,repeat_equal=1
iteration,index=41,kind=steady,h2d_us=2.916,run_us=60.750,d2h_us=2.166,device_profile_status=0,device_us=13,cycles=4761,repeat_equal=1
iteration,index=42,kind=steady,h2d_us=3.000,run_us=60.750,d2h_us=2.292,device_profile_status=0,device_us=12,cycles=4617,repeat_equal=1
iteration,index=43,kind=steady,h2d_us=2.875,run_us=60.917,d2h_us=2.125,device_profile_status=0,device_us=13,cycles=4718,repeat_equal=1
iteration,index=44,kind=steady,h2d_us=2.958,run_us=60.541,d2h_us=2.334,device_profile_status=0,device_us=12,cycles=4385,repeat_equal=1
iteration,index=45,kind=steady,h2d_us=2.917,run_us=60.292,d2h_us=2.125,device_profile_status=0,device_us=11,cycles=4377,repeat_equal=1
iteration,index=46,kind=steady,h2d_us=2.958,run_us=60.458,d2h_us=2.375,device_profile_status=0,device_us=12,cycles=4533,repeat_equal=1
iteration,index=47,kind=steady,h2d_us=2.958,run_us=60.709,d2h_us=2.167,device_profile_status=0,device_us=12,cycles=4589,repeat_equal=1
iteration,index=48,kind=steady,h2d_us=3.000,run_us=60.708,d2h_us=2.459,device_profile_status=0,device_us=13,cycles=4728,repeat_equal=1
iteration,index=49,kind=steady,h2d_us=3.042,run_us=61.125,d2h_us=2.334,device_profile_status=0,device_us=13,cycles=4631,repeat_equal=1
iteration,index=50,kind=steady,h2d_us=3.000,run_us=61.000,d2h_us=2.375,device_profile_status=0,device_us=12,cycles=4823,repeat_equal=1
iteration,index=51,kind=steady,h2d_us=2.959,run_us=60.875,d2h_us=2.666,device_profile_status=0,device_us=12,cycles=4799,repeat_equal=1
iteration,index=52,kind=steady,h2d_us=3.000,run_us=61.250,d2h_us=2.250,device_profile_status=0,device_us=12,cycles=4779,repeat_equal=1
iteration,index=53,kind=steady,h2d_us=3.000,run_us=60.417,d2h_us=2.250,device_profile_status=0,device_us=12,cycles=4376,repeat_equal=1
iteration,index=54,kind=steady,h2d_us=3.042,run_us=60.792,d2h_us=2.167,device_profile_status=0,device_us=12,cycles=4552,repeat_equal=1
iteration,index=55,kind=steady,h2d_us=2.875,run_us=60.416,d2h_us=2.333,device_profile_status=0,device_us=13,cycles=4626,repeat_equal=1
iteration,index=56,kind=steady,h2d_us=3.083,run_us=61.167,d2h_us=2.208,device_profile_status=0,device_us=12,cycles=4591,repeat_equal=1
iteration,index=57,kind=steady,h2d_us=2.958,run_us=61.375,d2h_us=2.167,device_profile_status=0,device_us=13,cycles=4380,repeat_equal=1
iteration,index=58,kind=steady,h2d_us=3.041,run_us=60.458,d2h_us=2.167,device_profile_status=0,device_us=13,cycles=4470,repeat_equal=1
iteration,index=59,kind=steady,h2d_us=3.000,run_us=61.083,d2h_us=2.333,device_profile_status=0,device_us=12,cycles=4830,repeat_equal=1
iteration,index=60,kind=steady,h2d_us=2.875,run_us=61.000,d2h_us=2.292,device_profile_status=0,device_us=12,cycles=4600,repeat_equal=1
iteration,index=61,kind=steady,h2d_us=3.042,run_us=61.917,d2h_us=2.333,device_profile_status=0,device_us=12,cycles=4771,repeat_equal=1
iteration,index=62,kind=steady,h2d_us=3.000,run_us=60.458,d2h_us=2.292,device_profile_status=0,device_us=12,cycles=4518,repeat_equal=1
iteration,index=63,kind=steady,h2d_us=2.917,run_us=60.833,d2h_us=2.458,device_profile_status=0,device_us=13,cycles=4729,repeat_equal=1
iteration,index=64,kind=steady,h2d_us=3.125,run_us=60.916,d2h_us=2.208,device_profile_status=0,device_us=12,cycles=4722,repeat_equal=1
iteration,index=65,kind=steady,h2d_us=3.042,run_us=61.084,d2h_us=2.333,device_profile_status=0,device_us=12,cycles=4465,repeat_equal=1
iteration,index=66,kind=steady,h2d_us=3.084,run_us=61.708,d2h_us=2.167,device_profile_status=0,device_us=13,cycles=4391,repeat_equal=1
