VIPLite driver software version 2.0.3.2-AW-2024-08-30
phase,name=init,time_us=3507.958
phase,name=create_network,time_us=232.250
network,inputs=2,outputs=1
tensor,kind=input,index=0,format=2,quant=1,dims=2,shape=18x4
buffer,kind=input,index=0,bytes=72
tensor,kind=input,index=1,format=2,quant=1,dims=2,shape=136x1
buffer,kind=input,index=1,bytes=136
tensor,kind=output,index=0,format=8,quant=1,dims=2,shape=16x1
buffer,kind=output,index=0,bytes=64
phase,name=create_buffers,time_us=190.709
phase,name=prepare,time_us=91.792
iteration,index=0,kind=first,h2d_us=14.541,run_us=162.792,d2h_us=3.458,device_profile_status=0,device_us=17,cycles=5025,repeat_equal=1
iteration,index=1,kind=steady,h2d_us=3.625,run_us=67.125,d2h_us=3.708,device_profile_status=0,device_us=13,cycles=4884,repeat_equal=1
iteration,index=2,kind=steady,h2d_us=3.042,run_us=110.084,d2h_us=5.250,device_profile_status=0,device_us=22,cycles=4989,repeat_equal=1
iteration,index=3,kind=steady,h2d_us=3.709,run_us=65.208,d2h_us=2.500,device_profile_status=0,device_us=15,cycles=5156,repeat_equal=1
iteration,index=4,kind=steady,h2d_us=3.083,run_us=63.334,d2h_us=2.250,device_profile_status=0,device_us=12,cycles=4971,repeat_equal=1
iteration,index=5,kind=steady,h2d_us=3.166,run_us=58.791,d2h_us=2.459,device_profile_status=0,device_us=12,cycles=4405,repeat_equal=1
iteration,index=6,kind=steady,h2d_us=3.000,run_us=58.000,d2h_us=2.292,device_profile_status=0,device_us=12,cycles=4582,repeat_equal=1
iteration,index=7,kind=steady,h2d_us=2.959,run_us=58.083,d2h_us=2.334,device_profile_status=0,device_us=11,cycles=4701,repeat_equal=1
iteration,index=8,kind=steady,h2d_us=2.958,run_us=58.458,d2h_us=2.209,device_profile_status=0,device_us=11,cycles=4952,repeat_equal=1
iteration,index=9,kind=steady,h2d_us=3.125,run_us=58.250,d2h_us=2.208,device_profile_status=0,device_us=11,cycles=5044,repeat_equal=1
iteration,index=10,kind=steady,h2d_us=3.125,run_us=57.084,d2h_us=2.333,device_profile_status=0,device_us=11,cycles=4586,repeat_equal=1
iteration,index=11,kind=steady,h2d_us=3.083,run_us=58.500,d2h_us=2.333,device_profile_status=0,device_us=12,cycles=4725,repeat_equal=1
iteration,index=12,kind=steady,h2d_us=3.000,run_us=57.209,d2h_us=2.291,device_profile_status=0,device_us=12,cycles=4719,repeat_equal=1
iteration,index=13,kind=steady,h2d_us=3.083,run_us=57.750,d2h_us=2.375,device_profile_status=0,device_us=12,cycles=5093,repeat_equal=1
iteration,index=14,kind=steady,h2d_us=3.000,run_us=57.834,d2h_us=2.375,device_profile_status=0,device_us=11,cycles=4378,repeat_equal=1
iteration,index=15,kind=steady,h2d_us=3.042,run_us=57.792,d2h_us=2.625,device_profile_status=0,device_us=11,cycles=4578,repeat_equal=1
iteration,index=16,kind=steady,h2d_us=3.125,run_us=57.917,d2h_us=2.291,device_profile_status=0,device_us=11,cycles=4398,repeat_equal=1
iteration,index=17,kind=steady,h2d_us=2.834,run_us=57.500,d2h_us=2.208,device_profile_status=0,device_us=12,cycles=4882,repeat_equal=1
iteration,index=18,kind=steady,h2d_us=3.125,run_us=58.042,d2h_us=2.291,device_profile_status=0,device_us=12,cycles=5103,repeat_equal=1
iteration,index=19,kind=steady,h2d_us=3.291,run_us=57.291,d2h_us=2.333,device_profile_status=0,device_us=11,cycles=4461,repeat_equal=1
iteration,index=20,kind=steady,h2d_us=3.042,run_us=57.292,d2h_us=2.250,device_profile_status=0,device_us=11,cycles=4422,repeat_equal=1
iteration,index=21,kind=steady,h2d_us=3.083,run_us=56.458,d2h_us=2.334,device_profile_status=0,device_us=11,cycles=4570,repeat_equal=1
iteration,index=22,kind=steady,h2d_us=2.917,run_us=57.000,d2h_us=2.250,device_profile_status=0,device_us=11,cycles=4454,repeat_equal=1
iteration,index=23,kind=steady,h2d_us=3.041,run_us=57.833,d2h_us=2.167,device_profile_status=0,device_us=12,cycles=5086,repeat_equal=1
iteration,index=24,kind=steady,h2d_us=2.958,run_us=58.584,d2h_us=2.375,device_profile_status=0,device_us=13,cycles=4394,repeat_equal=1
iteration,index=25,kind=steady,h2d_us=3.083,run_us=57.459,d2h_us=2.375,device_profile_status=0,device_us=12,cycles=4672,repeat_equal=1
iteration,index=26,kind=steady,h2d_us=3.125,run_us=57.084,d2h_us=2.250,device_profile_status=0,device_us=11,cycles=4418,repeat_equal=1
iteration,index=27,kind=steady,h2d_us=3.000,run_us=57.083,d2h_us=2.250,device_profile_status=0,device_us=12,cycles=4820,repeat_equal=1
iteration,index=28,kind=steady,h2d_us=3.083,run_us=56.959,d2h_us=2.333,device_profile_status=0,device_us=11,cycles=4421,repeat_equal=1
iteration,index=29,kind=steady,h2d_us=3.042,run_us=57.875,d2h_us=2.292,device_profile_status=0,device_us=11,cycles=4704,repeat_equal=1
iteration,index=30,kind=steady,h2d_us=2.959,run_us=57.041,d2h_us=2.250,device_profile_status=0,device_us=11,cycles=4474,repeat_equal=1
iteration,index=31,kind=steady,h2d_us=3.041,run_us=57.166,d2h_us=2.292,device_profile_status=0,device_us=11,cycles=4645,repeat_equal=1
iteration,index=32,kind=steady,h2d_us=2.917,run_us=57.166,d2h_us=2.416,device_profile_status=0,device_us=11,cycles=4452,repeat_equal=1
iteration,index=33,kind=steady,h2d_us=3.000,run_us=56.792,d2h_us=2.209,device_profile_status=0,device_us=11,cycles=4572,repeat_equal=1
iteration,index=34,kind=steady,h2d_us=3.042,run_us=58.084,d2h_us=2.333,device_profile_status=0,device_us=12,cycles=4381,repeat_equal=1
iteration,index=35,kind=steady,h2d_us=3.375,run_us=57.375,d2h_us=2.167,device_profile_status=0,device_us=12,cycles=4572,repeat_equal=1
iteration,index=36,kind=steady,h2d_us=3.000,run_us=56.500,d2h_us=2.167,device_profile_status=0,device_us=11,cycles=4410,repeat_equal=1
iteration,index=37,kind=steady,h2d_us=2.959,run_us=57.042,d2h_us=2.583,device_profile_status=0,device_us=11,cycles=4589,repeat_equal=1
iteration,index=38,kind=steady,h2d_us=3.000,run_us=57.208,d2h_us=2.334,device_profile_status=0,device_us=11,cycles=4770,repeat_equal=1
iteration,index=39,kind=steady,h2d_us=3.083,run_us=56.792,d2h_us=2.250,device_profile_status=0,device_us=11,cycles=4379,repeat_equal=1
iteration,index=40,kind=steady,h2d_us=3.041,run_us=57.458,d2h_us=2.292,device_profile_status=0,device_us=12,cycles=4946,repeat_equal=1
iteration,index=41,kind=steady,h2d_us=3.083,run_us=57.500,d2h_us=2.459,device_profile_status=0,device_us=11,cycles=4651,repeat_equal=1
iteration,index=42,kind=steady,h2d_us=2.958,run_us=57.583,d2h_us=2.292,device_profile_status=0,device_us=12,cycles=4780,repeat_equal=1
iteration,index=43,kind=steady,h2d_us=2.834,run_us=57.708,d2h_us=2.334,device_profile_status=0,device_us=11,cycles=4389,repeat_equal=1
iteration,index=44,kind=steady,h2d_us=2.917,run_us=57.708,d2h_us=2.334,device_profile_status=0,device_us=11,cycles=4834,repeat_equal=1
iteration,index=45,kind=steady,h2d_us=2.875,run_us=57.583,d2h_us=2.334,device_profile_status=0,device_us=12,cycles=4372,repeat_equal=1
iteration,index=46,kind=steady,h2d_us=3.125,run_us=57.250,d2h_us=2.208,device_profile_status=0,device_us=12,cycles=4743,repeat_equal=1
iteration,index=47,kind=steady,h2d_us=3.083,run_us=57.500,d2h_us=2.375,device_profile_status=0,device_us=11,cycles=4402,repeat_equal=1
iteration,index=48,kind=steady,h2d_us=3.000,run_us=56.958,d2h_us=2.209,device_profile_status=0,device_us=12,cycles=4805,repeat_equal=1
iteration,index=49,kind=steady,h2d_us=3.042,run_us=57.667,d2h_us=2.250,device_profile_status=0,device_us=12,cycles=4734,repeat_equal=1
iteration,index=50,kind=steady,h2d_us=3.083,run_us=57.042,d2h_us=2.333,device_profile_status=0,device_us=12,cycles=4473,repeat_equal=1
iteration,index=51,kind=steady,h2d_us=3.000,run_us=57.167,d2h_us=2.250,device_profile_status=0,device_us=11,cycles=4758,repeat_equal=1
iteration,index=52,kind=steady,h2d_us=2.917,run_us=57.042,d2h_us=2.333,device_profile_status=0,device_us=11,cycles=4383,repeat_equal=1
iteration,index=53,kind=steady,h2d_us=2.875,run_us=57.041,d2h_us=2.292,device_profile_status=0,device_us=11,cycles=4591,repeat_equal=1
iteration,index=54,kind=steady,h2d_us=2.958,run_us=55.083,d2h_us=2.625,device_profile_status=0,device_us=9,cycles=5154,repeat_equal=1
iteration,index=55,kind=steady,h2d_us=3.041,run_us=59.166,d2h_us=2.542,device_profile_status=0,device_us=12,cycles=4762,repeat_equal=1
iteration,index=56,kind=steady,h2d_us=3.042,run_us=57.458,d2h_us=2.209,device_profile_status=0,device_us=12,cycles=4408,repeat_equal=1
iteration,index=57,kind=steady,h2d_us=3.083,run_us=57.625,d2h_us=2.333,device_profile_status=0,device_us=12,cycles=4749,repeat_equal=1
iteration,index=58,kind=steady,h2d_us=2.916,run_us=57.375,d2h_us=2.292,device_profile_status=0,device_us=12,cycles=4936,repeat_equal=1
iteration,index=59,kind=steady,h2d_us=3.042,run_us=57.167,d2h_us=2.334,device_profile_status=0,device_us=11,cycles=4384,repeat_equal=1
iteration,index=60,kind=steady,h2d_us=2.916,run_us=56.375,d2h_us=2.250,device_profile_status=0,device_us=11,cycles=4420,repeat_equal=1
iteration,index=61,kind=steady,h2d_us=3.083,run_us=57.417,d2h_us=2.375,device_profile_status=0,device_us=12,cycles=4751,repeat_equal=1
iteration,index=62,kind=steady,h2d_us=2.958,run_us=57.541,d2h_us=2.541,device_profile_status=0,device_us=11,cycles=4840,repeat_equal=1
iteration,index=63,kind=steady,h2d_us=3.041,run_us=57.125,d2h_us=2.291,device_profile_status=0,device_us=12,cycles=4383,repeat_equal=1
iteration,index=64,kind=steady,h2d_us=3.084,run_us=56.875,d2h_us=2.209,device_profile_status=0,device_us=11,cycles=4382,repeat_equal=1
iteration,index=65,kind=steady,h2d_us=3.042,run_us=57.417,d2h_us=2.375,device_profile_status=0,device_us=12,cycles=4862,repeat_equal=1
